bssid,frequency,rss,ssid,timeMillis,timestamp
d8c7c8df08f0,5765,-92,eduroam,1576422142108,2102789600
88366c7d4f56,5745,-79,SBML5G,1576422142108,2102789598
909f33598494,5745,-80,BIOMASS_50G,1576422142108,2102789594
d8c7c8df2e41,2472,-88,Welcome_KAIST,1576422142108,2102789591
d8c7c8df2e40,2472,-87,eduroam,1576422142108,2102789589
909f335a8494,2472,-91,BIOMASS_24G,1576422142108,2102789587
64e599ba264e,2472,-94,iptime,1576422142108,2102789585
d8c7c8de3922,2472,-88,Welcome_1st_KAIST,1576422142108,2102789583
d8c7c8de3920,2472,-88,eduroam,1576422142108,2102789581
d8c7c8df2e42,2472,-88,Welcome_1st_KAIST,1576422142108,2102789577
d8c7c8de3921,2472,-92,Welcome_KAIST,1576422142108,2102789575
86251933d94b,2462,-91,DIRECT-rYM267x 287x Series,1576422142108,2102789572
88366c5842a2,2457,-65,MaturePolis Lab.,1576422142108,2102789569
64e599edbdd2,2447,-77,KAISTCONCRETE,1576422142108,2102789567
561379308867,2437,-83,DIRECT-67-HP M377 LaserJet,1576422142108,2102789565
b252165200fe,2437,-75,DIRECT-fe-HP M280 LaserJet,1576422142108,2102789562
d8c7c8df2e50,5240,-88,eduroam,1576422142108,2102789560
705dcc3e1366,2417,-66,iptime,1576422142108,2102789556
d8c7c8df2e52,5240,-88,Welcome_1st_KAIST,1576422142108,2102789554
d8c7c8df2e51,5240,-91,Welcome_KAIST,1576422142108,2102789552
88366c7d4f54,2412,-86,SBML2.4G,1576422142108,2102789548
24dec6ec5ef2,5220,-57,Welcome_1st_KAIST,1576422142108,2102789546
24dec6ec5ef1,5220,-59,eduroam,1576422142108,2102789542
24dec6ec5ef0,5220,-55,Welcome_KAIST,1576422142108,2102789540
88366cd63882,5180,-71,cbe pc room 5G-2,1576422142108,2102789535
64e5995b627c,2472,-95,SWEET Lab,1576422142108,2102789532
909f335a5810,2472,-95,FAND4310_2G,1576422142108,2102789528
8625190c6644,2472,-92,DIRECT-IiM267x 287x Series,1576422142108,2102789524
24dec6e33e62,2472,-94,Welcome_1st_KAIST,1576422142108,2102789522
24dec6e33e61,2472,-94,eduroam,1576422142108,2102789517
24dec6e33e60,2472,-92,Welcome_KAIST,1576422142108,2102789513
24dec6e34130,5240,-91,Welcome_KAIST,1576422142108,2102789487
001a1e742292,5785,-75,Welcome_1st_KAIST,1576422145956,2106634881
001a1e742291,5785,-76,eduroam,1576422145956,2106634879
001a1e742290,5785,-76,Welcome_KAIST,1576422145956,2106634877
88366c7d4f56,5745,-72,SBML5G,1576422145956,2106634874
909f33598494,5745,-87,BIOMASS_50G,1576422145956,2106634872
d8c7c8df08e1,2472,-91,Welcome_KAIST,1576422145956,2106634869
d8c7c8df08e0,2472,-92,eduroam,1576422145956,2106634867
d8c7c8de3921,2472,-81,Welcome_KAIST,1576422145956,2106634865
d8c7c8de3920,2472,-82,eduroam,1576422145956,2106634863
d8c7c8df2e41,2472,-84,Welcome_KAIST,1576422145956,2106634861
d8c7c8df2e40,2472,-85,eduroam,1576422145956,2106634860
d8c7c8defaa2,2472,-93,Welcome_1st_KAIST,1576422145956,2106634856
d8c7c8defaa1,2472,-91,eduroam,1576422145956,2106634854
d8c7c8defaa0,2472,-91,Welcome_KAIST,1576422145956,2106634852
909f335a8494,2472,-81,BIOMASS_24G,1576422145956,2106634850
d8c7c8de3922,2472,-82,Welcome_1st_KAIST,1576422145956,2106634849
909f335a5810,2472,-92,FAND4310_2G,1576422145956,2106634846
d8c7c8df08e2,2472,-88,Welcome_1st_KAIST,1576422145956,2106634841
64e599a088a0,2462,-72,iptime,1576422145956,2106634838
64e599edbdd2,2447,-91,KAISTCONCRETE,1576422145956,2106634835
