timeMillis,timeNanos,x,y,z
1576422118943,2079642982186,1.2312,4.7651997,8.4821
1576422118964,2079662982186,1.1769,4.713,8.5189
1576422118984,2079682982186,1.1313,4.6640997,8.5519
1576422119062,2079702980623,1.1044999,4.6422,8.5673
1576422119062,2079722982186,1.0993999,4.6496,8.564
1576422119062,2079742982186,1.1005,4.6668997,8.5543995
1576422119064,2079762982186,1.1017,4.6777997,8.5483
1576422119083,2079782980623,1.1334,4.6837,8.5409
1576422119105,2079802982186,1.2176,4.6934,8.524
1576422119125,2079822982186,1.3528,4.7116,8.4935
1576422119145,2079842980623,1.5135,4.7271,8.4577
1576422119163,2079862980623,1.662,4.7362,8.4247
1576422119185,2079882980623,1.7749,4.7479,8.3949995
1576422119205,2079902982186,1.8366,4.7595,8.3751
1576422119224,2079922980623,1.8441,4.7500997,8.378799
1576422119245,2079942980623,1.8113999,4.7057,8.411
1576422119264,2079962980623,1.7718999,4.6477,8.4515
1576422119283,2079982980623,1.7416999,4.6073,8.479899
1576422119304,2080002980623,1.7017,4.5905,8.4971
1576422119323,2080022980623,1.6089,4.58,8.5208
1576422119344,2080042980623,1.4894999,4.5896997,8.5373
1576422119365,2080062980623,1.3689,4.6415,8.5294
1576422119385,2080082980623,1.2283,4.7163997,8.5097
1576422119405,2080102980623,1.0921999,4.7822,8.4916
1576422119425,2080122980623,1.02,4.8538,8.4599
1576422119445,2080142980623,1.0167,4.9466,8.4064
1576422119464,2080162980623,1.0156,5.0376997,8.3522
1576422119485,2080182980623,0.94799995,5.0666,8.3427
1576422119504,2080202980623,0.8188,5.0302997,8.3782
1576422119525,2080222980623,0.7181,4.9846997,8.414599
1576422119544,2080242980623,0.7145,4.9607997,8.4291
1576422119563,2080262980623,0.7876,4.9502,8.4288
1576422119586,2080282980623,0.87329996,4.9326997,8.4306
1576422119603,2080302980623,0.9158,4.898,8.4463
1576422119647,2080322980623,0.91359997,4.8587,8.4692
1576422119647,2080342982186,0.9007,4.831,8.4864
1576422119665,2080362980623,0.8979,4.8150997,8.4958
1576422119685,2080382980623,0.8982,4.7992,8.5047
1576422119705,2080402980623,0.88989997,4.7732,8.5202
1576422119725,2080422980623,0.86719996,4.7339997,8.5444
1576422119744,2080442980623,0.83,4.6924,8.571
1576422119764,2080462980623,0.7902,4.6703997,8.5866995
1576422119784,2080482982186,0.76909995,4.6815,8.5826
1576422119804,2080502980623,0.7812,4.7174997,8.5618
1576422119826,2080522980623,0.8161,4.7543,8.5381
1576422119843,2080542980623,0.84709996,4.766,8.5286
1576422119864,2080562982186,0.8637,4.7356,8.543799
1576422119885,2080582982186,0.868,4.6675,8.5808
1576422119905,2080602980623,0.87979996,4.5889,8.6219
1576422119925,2080622980623,0.9097,4.5329,8.6483
1576422119945,2080642980623,0.9587,4.5245,8.6475
1576422119964,2080662980623,1.0244,4.5758,8.6129
1576422119984,2080682980623,1.0909,4.6784997,8.5493
1576422120005,2080702982186,1.1358,4.7974997,8.4772
1576422120024,2080722982186,1.1567,4.891,8.4207
1576422120044,2080742982186,1.1668,4.9259,8.399
1576422120064,2080762980623,1.1567999,4.8898,8.4214
1576422120083,2080782980623,1.1116999,4.7939997,8.4824
1576422120104,2080802980623,1.0479,4.6745996,8.5568
1576422120123,2080822980623,0.9981,4.5592,8.6247
1576422120145,2080842980623,0.9705,4.466,8.676499
1576422120164,2080862982186,0.9661,4.4118,8.7046995
1576422120185,2080882980623,0.97279996,4.4091,8.705299
1576422120205,2080902982186,0.97819996,4.4523997,8.6826
1576422120225,2080922980623,0.96339995,4.5125,8.6532
1576422120245,2080942980623,0.9209,4.5666,8.6294
1576422120264,2080962980623,0.8738,4.6212997,8.6052
