bssid,frequency,rss,ssid,timeMillis,timestamp
d8c7c8de3911,5765,-53,Welcome_KAIST,1574764520760,433400254
d8c7c8de3910,5765,-53,eduroam,1574764520760,433400250
88366c6f1cd6,5745,-82,iptime5G,1574764520760,433400244
24dec6e32002,2432,-80,Welcome_1st_KAIST,1574764520760,433400239
24dec6e32001,2432,-81,eduroam,1574764520760,433400232
6c7220116bbe,5180,-75,IRAP_5ghz,1574764520760,433400206
d8c7c8df20b2,5805,-87,Welcome_1st_KAIST,1574764524621,437285646
d8c7c8df20b1,5805,-87,Welcome_KAIST,1574764524621,437285642
d8c7c8df20b0,5805,-88,eduroam,1574764524621,437285636
d8c7c8de3a32,5785,-81,Welcome_1st_KAIST,1574764524621,437285630
d8c7c8de3a31,5785,-80,Welcome_KAIST,1574764524621,437285624
d8c7c8de3a30,5785,-79,eduroam,1574764524621,437285620
d8c7c8de3912,5765,-51,Welcome_1st_KAIST,1574764524621,437285617
d8c7c8de3911,5765,-44,Welcome_KAIST,1574764524621,437285611
d8c7c8de3910,5765,-51,eduroam,1574764524621,437285607
88366c6f1cd6,5745,-81,iptime5G,1574764524621,437285604
64e599710a1e,2462,-83,SCAIS,1574764524621,437285599
d8c7c8df20a2,2452,-76,Welcome_1st_KAIST,1574764524621,437285596
d8c7c8df20a1,2452,-75,Welcome_KAIST,1574764524621,437285592
d8c7c8df20a0,2452,-80,eduroam,1574764524621,437285588
24dec6e32002,2432,-82,Welcome_1st_KAIST,1574764524621,437285585
24dec6e32001,2432,-82,eduroam,1574764524621,437285581
24dec6e32000,2432,-81,Welcome_KAIST,1574764524621,437285577
24dec6ec5ef2,5220,-92,Welcome_1st_KAIST,1574764524621,437285571
24dec6ec5ef1,5220,-91,eduroam,1574764524621,437285568
24dec6ec5ef0,5220,-91,Welcome_KAIST,1574764524621,437285565
d8c7c8de3921,2412,-68,Welcome_KAIST,1574764524621,437285561
d8c7c8de3920,2412,-68,eduroam,1574764524621,437285558
d8c7c8de3922,2412,-68,Welcome_1st_KAIST,1574764524621,437285554
c412f569d0d4,2412,-65,IRAP_1,1574764524621,437285550
6c7220116bbc,2412,-69,IRAP_2.4ghz,1574764524621,437285544
c412f569d0d6,5180,-80,IRAP_5GHz,1574764524621,437285540
d8c7c8de3932,5805,-64,Welcome_1st_KAIST,1574764524621,437285532
d8c7c8de3931,5805,-65,Welcome_KAIST,1574764524621,437285525
d8c7c8de3930,5805,-64,eduroam,1574764524621,437285520
88366c5842a0,5745,-86,MaturePolis Lab. 5G,1574764524621,437285512
00246c710540,2432,-85,Welcome_KAIST,1574764524621,437285507
88366c5842a2,2457,-83,MaturePolis Lab.,1574764524621,437285500
8472071a2652,2437,-80,WINIX AEN331W,1574764524621,437285494
24dec6e32012,5220,-80,Welcome_1st_KAIST,1574764524621,437285487
24dec6e32011,5220,-82,eduroam,1574764524621,437285483
24dec6e32010,5220,-81,Welcome_KAIST,1574764524621,437285475
88366c6f1cd4,2417,-79,iptime,1574764524621,437285468
d8c7c8dc3a22,2412,-85,Welcome_1st_KAIST,1574764524621,437285460
702c1f50ccdf,2412,-84,[air purifier] Samsung,1574764524621,437285442
6c7220116bbe,5180,-75,IRAP_5ghz,1574764524621,434256096
d8c7c8de3932,5805,-64,Welcome_1st_KAIST,1574764528493,441140522
d8c7c8de3931,5805,-64,Welcome_KAIST,1574764528493,441140518
d8c7c8de3930,5805,-63,eduroam,1574764528493,441140513
d8c7c8de3a32,5785,-73,Welcome_1st_KAIST,1574764528493,441140509
d8c7c8de3a31,5785,-74,Welcome_KAIST,1574764528493,441140505
d8c7c8de3a30,5785,-73,eduroam,1574764528493,441140501
d8c7c8de3912,5765,-51,Welcome_1st_KAIST,1574764528493,441140498
d8c7c8de3911,5765,-43,Welcome_KAIST,1574764528493,441140493
d8c7c8de3910,5765,-54,eduroam,1574764528493,441140490
88366c6f1cd6,5745,-71,iptime5G,1574764528493,441140485
24dec6e32e62,2472,-94,Welcome_1st_KAIST,1574764528493,441140480
24dec6e32e61,2472,-93,eduroam,1574764528493,441140475
24dec6e32e60,2472,-93,Welcome_KAIST,1574764528493,441140473
64e599710a1e,2462,-80,SCAIS,1574764528493,441140469
24dec6ec5ee2,2432,-95,Welcome_1st_KAIST,1574764528493,441140459
725dcc40c6b4,2432,-77,iptime,1574764528493,441140453
24dec6e32012,5220,-84,Welcome_1st_KAIST,1574764528493,441140449
24dec6e32011,5220,-84,eduroam,1574764528493,441140434
24dec6e32010,5220,-85,Welcome_KAIST,1574764528493,441140431
d8c7c8de3921,2412,-64,Welcome_KAIST,1574764528493,441140427
88366c6f1cd4,2417,-66,iptime,1574764528493,441140423
d8c7c8dc3a32,5200,-86,Welcome_1st_KAIST,1574764528493,441140419
d8c7c8dc3a31,5200,-91,Welcome_KAIST,1574764528493,441140415
d8c7c8dc3a30,5200,-87,eduroam,1574764528493,441140409
d8c7c8dc3a22,2412,-88,Welcome_1st_KAIST,1574764528493,441140405
d8c7c8dc3a21,2412,-88,Welcome_KAIST,1574764528493,441140399
702c1f50ccdf,2412,-74,[air purifier] Samsung,1574764528493,441140396
d8c7c8de3922,2412,-64,Welcome_1st_KAIST,1574764528493,441140392
d8c7c8de3920,2412,-68,eduroam,1574764528493,441140387
6c7220116bbc,2412,-61,IRAP_2.4ghz,1574764528493,441140380
6c7220116bbe,5180,-71,IRAP_5ghz,1574764528493,441140362
d8c7c8df20b2,5805,-87,Welcome_1st_KAIST,1574764528493,441140358
d8c7c8df20b1,5805,-87,Welcome_KAIST,1574764528493,441140352
d8c7c8df20b0,5805,-88,eduroam,1574764528493,441140319
d8c7c8de3a32,5785,-83,Welcome_1st_KAIST,1574764532366,445028708
d8c7c8de3a31,5785,-83,Welcome_KAIST,1574764532366,445028704
d8c7c8de3a30,5785,-83,eduroam,1574764532366,445028699
d8c7c8de3912,5765,-67,Welcome_1st_KAIST,1574764532366,445028695
d8c7c8de3911,5765,-64,Welcome_KAIST,1574764532366,445028690
d8c7c8de3910,5765,-64,eduroam,1574764532366,445028685
64e599710a1e,2462,-86,SCAIS,1574764532366,445028681
d8c7c8df20a0,2452,-81,eduroam,1574764532366,445028678
725dcc40c6b4,2432,-82,iptime,1574764532366,445028672
24dec6e32012,5220,-88,Welcome_1st_KAIST,1574764532366,445028669
24dec6e32011,5220,-87,eduroam,1574764532366,445028663
24dec6e32010,5220,-87,Welcome_KAIST,1574764532366,445028659
d8c7c8de3922,2412,-80,Welcome_1st_KAIST,1574764532366,445028654
d8c7c8de3921,2412,-79,Welcome_KAIST,1574764532366,445028652
d8c7c8de3920,2412,-80,eduroam,1574764532366,445028646
6c7220116bbc,2412,-67,IRAP_2.4ghz,1574764532366,445028641
c412f569d0d4,2412,-72,IRAP_1,1574764532366,445028637
702c1f50ccdf,2412,-69,[air purifier] Samsung,1574764532366,445028631
6c7220116bbe,5180,-78,IRAP_5ghz,1574764532366,445028625
d8c7c8de3932,5805,-64,Welcome_1st_KAIST,1574764532366,445028622
d8c7c8de3931,5805,-64,Welcome_KAIST,1574764532366,445028617
d8c7c8de3930,5805,-63,eduroam,1574764532366,445028611
88366c6f1cd6,5745,-71,iptime5G,1574764532366,445028604
24dec6e32e62,2472,-94,Welcome_1st_KAIST,1574764532366,445028597
24dec6e32e61,2472,-93,eduroam,1574764532366,445028593
24dec6e32e60,2472,-93,Welcome_KAIST,1574764532366,445028574
d8c7c8de3a32,5785,-79,Welcome_1st_KAIST,1574764536185,448859160
d8c7c8de3a31,5785,-79,Welcome_KAIST,1574764536185,448859156
d8c7c8de3a30,5785,-81,eduroam,1574764536185,448859151
d8c7c8de3912,5765,-65,Welcome_1st_KAIST,1574764536185,448859147
d8c7c8de3911,5765,-65,Welcome_KAIST,1574764536185,448859142
d8c7c8de3910,5765,-68,eduroam,1574764536185,448859137
64e599411bd8,2462,-88,NanoSpintronicsLab,1574764536185,448859128
d8c7c8df20a2,2452,-82,Welcome_1st_KAIST,1574764536185,448859123
d8c7c8df20a1,2452,-82,Welcome_KAIST,1574764536185,448859117
88366c6f1cd4,2417,-87,iptime,1574764536185,448859112
6c7220116bbc,2412,-61,IRAP_2.4ghz,1574764536185,448859093
d8c7c8de3932,5805,-94,Welcome_1st_KAIST,1574764540038,452716902
d8c7c8de3931,5805,-93,Welcome_KAIST,1574764540038,452716897
d8c7c8de3930,5805,-94,eduroam,1574764540038,452716893
d8c7c8de3a32,5785,-84,Welcome_1st_KAIST,1574764540038,452716888
d8c7c8de3a31,5785,-85,Welcome_KAIST,1574764540038,452716883
d8c7c8de3a30,5785,-84,eduroam,1574764540038,452716877
d8c7c8de3912,5765,-70,Welcome_1st_KAIST,1574764540038,452716873
d8c7c8de3911,5765,-68,Welcome_KAIST,1574764540038,452716868
d8c7c8de3910,5765,-71,eduroam,1574764540038,452716863
c412f569d0d4,2412,-77,IRAP_1,1574764540038,452716858
702c1f50ccdf,2412,-74,[air purifier] Samsung,1574764540038,452716855
6c7220116bbc,2412,-59,IRAP_2.4ghz,1574764540038,452716847
c412f569d0d6,5180,-82,IRAP_5GHz,1574764540038,452716841
6c7220116bbe,5180,-75,IRAP_5ghz,1574764540038,452716820
d8c7c8de3a31,5785,-94,Welcome_KAIST,1574764543359,456048135
d8c7c8de3a30,5785,-95,eduroam,1574764543359,456048132
d8c7c8de3912,5765,-77,Welcome_1st_KAIST,1574764543359,456048130
d8c7c8de3911,5765,-72,Welcome_KAIST,1574764543359,456048126
d8c7c8de3910,5765,-76,eduroam,1574764543359,456048124
d8c7c8df20a2,2452,-85,Welcome_1st_KAIST,1574764543359,456048121
d8c7c8df20a1,2452,-80,Welcome_KAIST,1574764543359,456048120
d8c7c8df20a0,2452,-85,eduroam,1574764543359,456048116
24dec6e32002,2432,-83,Welcome_1st_KAIST,1574764543359,456048112
24dec6e32001,2432,-83,eduroam,1574764543359,456048110
24dec6e32000,2432,-84,Welcome_KAIST,1574764543359,456048105
6c7220116bbc,2412,-62,IRAP_2.4ghz,1574764543359,456048102
702c1f50ccdf,2412,-79,[air purifier] Samsung,1574764543359,456048097
d8c7c8de3932,5805,-94,Welcome_1st_KAIST,1574764543359,456048095
d8c7c8de3931,5805,-93,Welcome_KAIST,1574764543359,456048091
d8c7c8de3930,5805,-94,eduroam,1574764543359,456048087
d8c7c8de3a32,5785,-84,Welcome_1st_KAIST,1574764543359,456048069
d8c7c8de3a32,5785,-84,Welcome_1st_KAIST,1574764547161,459848183
d8c7c8de3a31,5785,-88,Welcome_KAIST,1574764547161,459848182
d8c7c8de3a30,5785,-88,eduroam,1574764547161,459848178
d8c7c8de3912,5765,-70,Welcome_1st_KAIST,1574764547161,459848176
d8c7c8de3911,5765,-67,Welcome_KAIST,1574764547161,459848169
d8c7c8de3910,5765,-70,eduroam,1574764547161,459848165
d8c7c8df20a2,2452,-83,Welcome_1st_KAIST,1574764547161,459848160
d8c7c8df20a1,2452,-83,Welcome_KAIST,1574764547161,459848158
00246c710542,2432,-83,Welcome_1st_KAIST,1574764547161,459848155
00246c710541,2432,-83,eduroam,1574764547161,459848153
00246c710540,2432,-83,Welcome_KAIST,1574764547161,459848149
24dec6e32002,2432,-93,Welcome_1st_KAIST,1574764547161,459848146
88366c6f1cd4,2417,-78,iptime,1574764547161,459848141
c412f569d0d4,2412,-60,IRAP_1,1574764547161,459848122
d8c7c8de3a32,5785,-83,Welcome_1st_KAIST,1574764550983,463677800
d8c7c8de3a31,5785,-83,Welcome_KAIST,1574764550983,463677798
d8c7c8de3a30,5785,-83,eduroam,1574764550983,463677794
d8c7c8de3912,5765,-74,Welcome_1st_KAIST,1574764550983,463677792
d8c7c8de3911,5765,-65,Welcome_KAIST,1574764550983,463677789
d8c7c8de3910,5765,-75,eduroam,1574764550983,463677786
fe017c9d92a8,2437,-93,DIRECT-a8-HP M377 LaserJet,1574764550983,463677781
725dcc40c6b4,2432,-86,iptime,1574764550983,463677777
702c1f50ccdf,2412,-78,[air purifier] Samsung,1574764550983,463677774
c412f569d0d4,2412,-59,IRAP_1,1574764550983,463677768
6c7220116bbe,5180,-81,IRAP_5ghz,1574764550983,463677765
c412f569d0d6,5180,-68,IRAP_5GHz,1574764550983,463677749
d8c7c8de3a32,5785,-93,Welcome_1st_KAIST,1574764554778,467470545
d8c7c8de3a31,5785,-93,Welcome_KAIST,1574764554778,467470543
d8c7c8de3a30,5785,-93,eduroam,1574764554778,467470538
d8c7c8de3912,5765,-72,Welcome_1st_KAIST,1574764554778,467470535
d8c7c8de3911,5765,-71,Welcome_KAIST,1574764554778,467470531
d8c7c8de3910,5765,-71,eduroam,1574764554778,467470529
64e599710a1e,2462,-93,SCAIS,1574764554778,467470523
d8c7c8df20a2,2452,-81,Welcome_1st_KAIST,1574764554778,467470521
d8c7c8df20a1,2452,-80,Welcome_KAIST,1574764554778,467470520
d8c7c8df20a0,2452,-85,eduroam,1574764554778,467470516
8472071a2652,2437,-91,WINIX AEN331W,1574764554778,467470511
00246c710542,2432,-80,Welcome_1st_KAIST,1574764554778,467470508
00246c710540,2432,-79,Welcome_KAIST,1574764554778,467470506
00246c710541,2432,-91,eduroam,1574764554778,467470502
c412f569d0d4,2412,-62,IRAP_1,1574764554778,467470497
6c7220116bbe,5180,-85,IRAP_5ghz,1574764554778,467470493
c412f569d0d6,5180,-67,IRAP_5GHz,1574764554778,467470472
d8c7c8de3a32,5785,-83,Welcome_1st_KAIST,1574764558598,471290605
d8c7c8de3a31,5785,-84,Welcome_KAIST,1574764558598,471290604
d8c7c8de3a30,5785,-83,eduroam,1574764558598,471290600
d8c7c8de3912,5765,-71,Welcome_1st_KAIST,1574764558598,471290598
d8c7c8de3911,5765,-70,Welcome_KAIST,1574764558598,471290596
d8c7c8de3910,5765,-70,eduroam,1574764558598,471290594
004e040e0c88,2467,-91,NPIL2421,1574764558598,471290590
64e599411bd8,2462,-97,NanoSpintronicsLab,1574764558598,471290587
6c7220116bbc,2412,-82,IRAP_2.4ghz,1574764558598,471290583
c412f569d0d4,2412,-56,IRAP_1,1574764558598,471290579
6c7220116bbe,5180,-75,IRAP_5ghz,1574764558598,471290575
c412f569d0d6,5180,-66,IRAP_5GHz,1574764558598,471290558
d8c7c8de3912,5765,-70,Welcome_1st_KAIST,1574764562411,475105057
d8c7c8de3911,5765,-66,Welcome_KAIST,1574764562411,475105053
d8c7c8de3910,5765,-69,eduroam,1574764562411,475105051
00246c710541,2432,-91,eduroam,1574764562411,475105049
24dec6e32002,2432,-87,Welcome_1st_KAIST,1574764562411,475105047
24dec6e32001,2432,-88,eduroam,1574764562411,475105042
24dec6e32000,2432,-91,Welcome_KAIST,1574764562411,475105040
88366c6f1cd4,2417,-85,iptime,1574764562411,475105035
d8c7c8de3922,2412,-95,Welcome_1st_KAIST,1574764562411,475105033
d8c7c8de3920,2412,-91,eduroam,1574764562411,475105029
c412f569d0d4,2412,-58,IRAP_1,1574764562411,475105025
d8c7c8de3a32,5785,-83,Welcome_1st_KAIST,1574764562411,475105022
d8c7c8de3a31,5785,-84,Welcome_KAIST,1574764562411,475105019
d8c7c8de3a30,5785,-83,eduroam,1574764562411,475105003
d8c7c8de3932,5805,-88,Welcome_1st_KAIST,1574764566202,478896354
d8c7c8de3931,5805,-88,Welcome_KAIST,1574764566202,478896349
d8c7c8de3930,5805,-91,eduroam,1574764566202,478896348
d8c7c8de3a32,5785,-81,Welcome_1st_KAIST,1574764566202,478896345
d8c7c8de3a31,5785,-80,Welcome_KAIST,1574764566202,478896343
d8c7c8de3a30,5785,-81,eduroam,1574764566202,478896338
d8c7c8de3912,5765,-65,Welcome_1st_KAIST,1574764566202,478896337
d8c7c8de3911,5765,-65,Welcome_KAIST,1574764566202,478896334
d8c7c8de3910,5765,-64,eduroam,1574764566202,478896332
00246c710542,2432,-94,Welcome_1st_KAIST,1574764566202,478896327
00246c710541,2432,-94,eduroam,1574764566202,478896324
88366c6f1cd4,2417,-82,iptime,1574764566202,478896321
d8c7c8de3922,2412,-85,Welcome_1st_KAIST,1574764566202,478896319
d8c7c8de3921,2412,-85,Welcome_KAIST,1574764566202,478896314
d8c7c8de3920,2412,-92,eduroam,1574764566202,478896310
6c7220116bbe,5180,-72,IRAP_5ghz,1574764566202,478896294
d8c7c8de3932,5805,-93,Welcome_1st_KAIST,1574764570041,482735615
d8c7c8de3931,5805,-93,Welcome_KAIST,1574764570041,482735612
