timeMillis,timeNanos,value
1576422940820,2901527440623,1022.833
1576422940901,2901607440623,1022.8291
1576422940980,2901687440623,1022.8125
1576422941061,2901767440623,1022.81885
1576422941140,2901847440623,1022.79785
1576422941220,2901927440623,1022.7959
1576422941300,2902007440623,1022.8013
1576422941393,2902087442186,1022.78564
1576422941460,2902167440623,1022.792
1576422941540,2902247440623,1022.80566
1576422941620,2902327440623,1022.7915
1576422941700,2902407440623,1022.8008
1576422941780,2902487440623,1022.8047
1576422941860,2902567440623,1022.79395
1576422941940,2902647442186,1022.7637
1576422942020,2902727440623,1022.7339
1576422942100,2902807440623,1022.7134
1576422942180,2902887440623,1022.71436
1576422942260,2902967440623,1022.73535
1576422942340,2903047440623,1022.7656
1576422942420,2903127440623,1022.7954
1576422942500,2903207440623,1022.7949
1576422942580,2903287440623,1022.76514
1576422942660,2903367440623,1022.7622
1576422942743,2903447442186,1022.76855
1576422942820,2903527440623,1022.77686
1576422942900,2903607440623,1022.77637
1576422942980,2903687440623,1022.76514
1576422943060,2903767440623,1022.7949
1576422943140,2903847440623,1022.8252
1576422943220,2903927440623,1022.8086
1576422943300,2904007440623,1022.7788
1576422943400,2904087440623,1022.751
1576422943460,2904167440623,1022.73975
1576422943540,2904247440623,1022.7632
1576422943621,2904327440623,1022.772
1576422943701,2904407440623,1022.7749
1576422943787,2904487442186,1022.7866
1576422943861,2904567440623,1022.791
1576422943941,2904647440623,1022.7832
1576422944020,2904727440623,1022.7905
1576422944100,2904807440623,1022.7949
1576422944180,2904887442186,1022.78955
1576422944260,2904967442186,1022.7881
1576422944340,2905047440623,1022.7881
1576422944420,2905127440623,1022.79736
1576422944500,2905207440623,1022.8203
1576422944581,2905287440623,1022.8208
1576422944660,2905367440623,1022.79736
1576422944742,2905447440623,1022.771
1576422944820,2905527440623,1022.76807
1576422944900,2905607440623,1022.76953
1576422944982,2905687440623,1022.75146
1576422945060,2905767440623,1022.76025
1576422945140,2905847440623,1022.7827
1576422945220,2905927442186,1022.81055
1576422945300,2906007442186,1022.8408
1576422945408,2906087442186,1022.8325
1576422945460,2906167440623,1022.80225
1576422945541,2906247440623,1022.77246
1576422945621,2906327440623,1022.7422
1576422945700,2906407442186,1022.7124
1576422945780,2906487440623,1022.6821
1576422945860,2906567440623,1022.6875
1576422945940,2906647440623,1022.7178
1576422946021,2906727440623,1022.74756
