,timeMillis,timeNanos,x,y,z
15425,1573436856562,4702948220844916,136.75,-34.7,1.52
15426,1573436856580,4702948240844916,135.81999,-34.1,1.64
15427,1573436856602,4702948260844916,135.42,-33.28,1.93
15428,1573436856620,4702948280844916,134.43,-32.57,2.32
15429,1573436856642,4702948300844916,134.0,-31.63,2.9299998
15430,1573436856661,4702948320844916,132.84,-30.769999,3.48
15431,1573436856682,4702948340844916,132.47,-29.609999,4.13
15432,1573436856701,4702948360844916,131.31,-28.619999,4.5699997
15433,1573436856722,4702948380844916,130.77,-27.48,4.9
15434,1573436856740,4702948400844916,129.59,-26.66,4.95
15435,1573436856761,4702948420844916,129.11,-26.0,5.08
15436,1573436856780,4702948440844916,128.64,-25.88,5.46
15437,1573436856801,4702948460844916,128.56,-25.84,5.6299996
15438,1573436856820,4702948480844916,128.36,-25.68,5.19
15439,1573436856842,4702948500844916,127.84,-25.779999,4.52
15440,1573436856860,4702948520844916,127.71,-26.349998,4.4
15441,1573436856881,4702948540844916,127.799995,-27.56,4.7599998
15442,1573436856901,4702948560844916,129.0,-28.65,5.0
15443,1573436856922,4702948580844916,129.7,-29.84,4.71
15444,1573436856941,4702948600844916,131.0,-30.74,3.9399998
15445,1573436856961,4702948620844916,132.03,-31.529999,3.01
15446,1573436856980,4702948640844916,133.28,-32.2,2.3899999
15447,1573436857001,4702948660844916,134.17,-33.059998,2.03
15448,1573436857020,4702948680844916,135.76,-33.8,1.9399998999999999
15449,1573436857041,4702948700844916,136.76,-34.719997,1.91
15450,1573436857060,4702948720844916,138.25,-35.43,1.88
15451,1573436857099,4702948740844916,139.12999,-36.2,1.8199999
15452,1573436857101,4702948760846479,140.4,-36.649998,1.77
15453,1573436857122,4702948780844916,141.20999,-36.989998,1.7099999
15454,1573436857140,4702948800844916,142.12,-37.12,1.65
15455,1573436857161,4702948820844916,142.67,-37.11,1.56
15456,1573436857181,4702948840844916,143.17,-36.96,1.4699999
15457,1573436857202,4702948860844916,143.42,-36.52,1.26
15458,1573436857220,4702948880844916,143.44,-35.94,1.0799999
15459,1573436857241,4702948900844916,143.58,-35.02,1.04
15460,1573436857260,4702948920844916,143.34,-34.14,1.24
15461,1573436857282,4702948940844916,143.39,-32.96,1.65
15462,1573436857300,4702948960844916,142.67,-31.97,1.9699999
15463,1573436857321,4702948980844916,142.44,-30.81,2.3
15464,1573436857340,4702949000844916,141.62,-29.88,2.5
15465,1573436857361,4702949020844916,140.87,-28.67,2.34
15466,1573436857384,4702949040846479,139.36,-27.72,2.02
15467,1573436857439,4702949060844916,138.45999,-26.859999,2.05
15468,1573436857439,4702949080846479,137.25,-26.619999,2.72
15469,1573436857441,4702949100846479,136.34999,-26.89,3.6899998
15470,1573436857461,4702949120844916,135.34999,-27.38,4.3199997
15471,1573436857481,4702949140844916,134.59,-28.119999,4.67
15472,1573436857500,4702949160844916,133.95,-28.779999,4.65
15473,1573436857522,4702949180844916,133.19,-29.599998,4.36
15474,1573436857540,4702949200844916,132.86,-30.22,4.0
15475,1573436857561,4702949220844916,132.31,-30.82,3.48
15476,1573436857580,4702949240844916,132.01,-31.16,3.06
15477,1573436857602,4702949260844916,131.41,-31.4,2.58
15478,1573436857621,4702949280844916,130.76,-31.5,2.26
15479,1573436857642,4702949300844916,130.06,-31.529999,1.9799999
15480,1573436857661,4702949320844916,129.29,-31.48,1.88
15481,1573436857682,4702949340844916,128.7,-31.289998999999998,1.8
15482,1573436857700,4702949360844916,127.88,-31.01,1.8
15483,1573436857722,4702949380844916,127.39999399999999,-30.56,1.9599999
15484,1573436857740,4702949400844916,126.56,-30.09,2.26
15485,1573436857762,4702949420844916,126.24,-29.38,2.75
15486,1573436857780,4702949440844916,125.34,-28.71,3.1299999
15487,1573436857801,4702949460844916,125.04,-27.84,3.53
15488,1573436857820,4702949480844916,124.299995,-27.22,3.83
15489,1573436857841,4702949500844916,124.28,-26.65,4.3399997
15490,1573436857860,4702949520844916,124.24,-26.31,4.9
15491,1573436857881,4702949540844916,124.81,-25.88,5.56
15492,1573436857900,4702949560844916,125.09,-25.38,5.71
15493,1573436857922,4702949580844916,125.11999499999999,-25.01,5.5099998
15494,1573436857940,4702949600844916,125.24,-25.24,5.49
15495,1573436857961,4702949620844916,125.61999499999999,-26.25,5.93
15496,1573436857980,4702949640844916,127.15999599999999,-27.369999,6.33
15497,1573436858002,4702949660844916,128.31,-28.689999,6.42
15498,1573436858020,4702949680844916,130.15,-29.609999,6.04
15499,1573436858041,4702949700844916,130.95999,-30.609999,5.2799997
15500,1573436858060,4702949720844916,132.62,-31.47,4.68
15501,1573436858086,4702949740846479,133.61,-32.63,4.25
15502,1573436858100,4702949760844916,135.61,-33.62,4.11
15503,1573436858121,4702949780844916,136.95,-34.76,4.12
15504,1573436858140,4702949800844916,138.94,-35.6,4.19
15505,1573436858161,4702949820844916,140.15,-36.46,4.19
15506,1573436858180,4702949840844916,141.70999,-37.0,4.0699997
15507,1573436858201,4702949860844916,142.62,-37.489998,3.86
15508,1573436858220,4702949880844916,143.77,-37.8,3.6299998999999996
15509,1573436858241,4702949900844916,144.37999,-38.1,3.31
15510,1573436858260,4702949920844916,145.19,-38.25,3.01
15511,1573436858281,4702949940844916,145.5,-38.29,2.59
15512,1573436858300,4702949960844916,145.91,-38.11,2.21
15513,1573436858321,4702949980844916,146.12999,-37.61,1.86
15514,1573436858341,4702950000844916,146.31,-36.94,1.76
15515,1573436858361,4702950020846479,146.41,-36.149998,1.92
15516,1573436858380,4702950040866791,146.12999,-35.44,2.1599998
15517,1573436858402,4702950060844916,145.94,-34.649998,2.46
15518,1573436858420,4702950080844916,145.34999,-33.96,2.77
15519,1573436858441,4702950100844916,145.26,-32.87,3.24
15520,1573436858460,4702950120844916,144.09,-31.67,3.3999998999999996
15521,1573436858482,4702950140844916,143.12,-30.199999,3.3999998999999996
15522,1573436858500,4702950160844916,141.45,-29.38,3.6499998999999996
15523,1573436858521,4702950180844916,140.62999,-29.039998999999998,4.54
15524,1573436858541,4702950200844916,139.3,-29.119999,5.41
15525,1573436858561,4702950220844916,138.5,-29.3,6.0899997
15526,1573436858581,4702950240844916,137.45,-29.42,6.23
15527,1573436858601,4702950260844916,136.70999,-29.619999,6.14
15528,1573436858620,4702950280844916,136.03,-29.81,5.98
15529,1573436858641,4702950300844916,135.4,-29.9,5.7
15530,1573436858660,4702950320844916,134.78,-29.73,5.42
15531,1573436858681,4702950340844916,134.15,-29.269999,5.04
15532,1573436858700,4702950360844916,133.08,-28.869999,4.73
15533,1573436858721,4702950380844916,132.12,-28.5,4.37
15534,1573436858740,4702950400844916,131.12999,-28.3,4.15
15535,1573436858761,4702950420844916,130.54,-28.019999,3.97
15536,1573436858780,4702950440844916,129.86,-27.67,3.83
15537,1573436858801,4702950460844916,129.33,-27.16,3.6899998
15538,1573436858820,4702950480844916,128.47,-26.779999,3.6699998
15539,1573436858841,4702950500844916,127.979996,-26.49,3.8899998999999994
15540,1573436858860,4702950520844916,127.31,-26.39,4.2
15541,1573436858881,4702950540844916,127.00999499999999,-26.269999,4.52
15542,1573436858900,4702950560844916,126.61999499999999,-26.17,4.69
15543,1573436858921,4702950580844916,126.549995,-26.08,4.94
15544,1573436858940,4702950600844916,126.579994,-26.07,5.29
15545,1573436858962,4702950620844916,127.00999499999999,-26.119999,5.92
15546,1573436858980,4702950640844916,127.549995,-26.16,6.49
15547,1573436859002,4702950660844916,128.05,-26.08,6.83
15548,1573436859020,4702950680844916,128.2,-25.96,6.5899997
15549,1573436859042,4702950700844916,128.06999,-26.17,6.1
15550,1573436859060,4702950720844916,128.59,-26.789998999999998,5.96
15551,1573436859089,4702950740846479,129.11,-28.0,6.04
15552,1573436859100,4702950760844916,130.67,-29.08,5.92
15553,1573436859121,4702950780844916,131.4,-30.32,5.2799997
15554,1573436859140,4702950800844916,132.93,-31.289998999999998,4.5099998
15555,1573436859161,4702950820844916,133.61,-32.53,3.6799998
15556,1573436859180,4702950840844916,135.43,-33.59,3.33
15557,1573436859202,4702950860844916,136.62,-34.86,3.25
15558,1573436859220,4702950880844916,138.58,-35.8,3.34
15559,1573436859241,4702950900844916,139.84,-36.829997999999996,3.51
15560,1573436859260,4702950920844916,141.47,-37.54,3.58
15561,1573436859281,4702950940844916,142.45,-38.239998,3.58
15562,1573436859300,4702950960844916,143.72,-38.64,3.53
15563,1573436859321,4702950980844916,144.5,-38.89,3.3899998999999994
15564,1573436859341,4702951000844916,145.37,-38.92,3.24
15565,1573436859361,4702951020844916,145.87,-38.79,3.04
15566,1573436859380,4702951040844916,146.25,-38.489998,2.85
15567,1573436859401,4702951060844916,146.37999,-37.84,2.55
15568,1573436859420,4702951080844916,146.33,-37.13,2.3799999
15569,1573436859443,4702951100844916,146.54,-36.13,2.47
15570,1573436859460,4702951120844916,146.34,-35.26,2.78
15571,1573436859481,4702951140844916,146.39,-34.2,3.1999998
15572,1573436859500,4702951160844916,145.73,-33.37,3.46
15573,1573436859521,4702951180844916,145.39,-32.44,3.6899998
15574,1573436859540,4702951200844916,144.59,-31.76,3.8799998999999996
15575,1573436859561,4702951220844916,144.12999,-30.859999,3.9299998
15576,1573436859580,4702951240844916,143.09999,-30.07,3.81
15577,1573436859602,4702951260844916,142.45,-29.369999,3.8899998999999994
15578,1573436859620,4702951280844916,141.42,-29.24,4.37
15579,1573436859641,4702951300844916,140.77,-29.75,5.24
15580,1573436859660,4702951320844916,139.95999,-30.539998999999998,5.74
15581,1573436859681,4702951340844916,139.34999,-31.689999,5.95
15582,1573436859700,4702951360844916,139.19,-32.64,5.92
15583,1573436859721,4702951380844916,138.89,-33.69,5.8199997
15584,1573436859742,4702951400844916,138.92,-34.399998,5.75
15585,1573436859761,4702951420844916,138.86,-34.79,5.66
15586,1573436859780,4702951440844916,138.72,-34.86,5.5499997
15587,1573436859802,4702951460844916,138.43,-34.69,5.45
15588,1573436859820,4702951480844916,137.78,-34.5,5.44
15589,1573436859841,4702951500844916,137.20999,-34.219997,5.5099998
15590,1573436859860,4702951520844916,136.36,-33.92,5.6
15591,1573436859881,4702951540844916,135.83,-33.39,5.72
15592,1573436859900,4702951560844916,134.89,-32.829997999999996,5.81
15593,1573436859922,4702951580844916,134.39,-32.03,5.97
15594,1573436859941,4702951600844916,133.33,-31.439999,6.19
15595,1573436859962,4702951620844916,133.09,-30.67,6.6299996
15596,1573436859981,4702951640844916,132.29,-29.96,7.0
15597,1573436860002,4702951660844916,131.95,-29.06,7.2999997
15598,1573436860021,4702951680844916,131.08,-28.449999,7.43
15599,1573436860042,4702951700844916,130.67,-27.98,7.54
15600,1573436860060,4702951720844916,130.31999,-27.82,7.68
15601,1573436860103,4702951740844916,130.44,-27.75,7.91
15602,1573436860104,4702951760846479,130.64,-27.68,8.019999499999999
15603,1573436860121,4702951780844916,130.64,-27.59,7.8399997
15604,1573436860140,4702951800844916,130.54,-27.65,7.48
15605,1573436860162,4702951820844916,130.43,-28.15,7.29
15606,1573436860185,4702951840844916,131.06,-28.939999,7.5499997
15607,1573436860201,4702951860844916,131.79,-30.109999,8.05
15608,1573436860220,4702951880844916,133.15,-31.029999,8.23
15609,1573436860274,4702951900846479,133.72,-31.98,7.81
15610,1573436860274,4702951920846479,134.75,-32.59,7.009999799999999
15611,1573436860281,4702951940846479,135.12,-33.19,5.9
15612,1573436860301,4702951960846479,136.43,-33.6,5.24
15613,1573436860321,4702951980844916,137.36,-34.07,4.96
15614,1573436860340,4702952000844916,138.59999,-34.43,5.0
15615,1573436860362,4702952020844916,139.39,-34.829997999999996,5.1099997
15616,1573436860381,4702952040844916,140.33,-35.19,5.15
15617,1573436860401,4702952060844916,141.15,-35.559998,5.13
15618,1573436860420,4702952080844916,141.98,-35.85,5.1
15619,1573436860441,4702952100844916,142.59999,-36.07,5.0099998
15620,1573436860460,4702952120844916,143.31999,-36.1,4.88
15621,1573436860482,4702952140844916,143.72,-35.98,4.67
15622,1573436860501,4702952160844916,144.12,-35.79,4.5
15623,1573436860521,4702952180844916,144.33,-35.43,4.3399997
15624,1573436860540,4702952200844916,144.33,-35.01,4.24
15625,1573436860561,4702952220844916,144.36,-34.309998,4.19
15626,1573436860580,4702952240844916,144.02,-33.62,4.2
15627,1573436860602,4702952260844916,143.83,-32.68,4.2599998
15628,1573436860620,4702952280844916,143.15,-31.859999,4.36
15629,1573436860642,4702952300844916,142.83,-30.789998999999998,4.54
15630,1573436860661,4702952320844916,141.73,-29.88,4.62
15631,1573436860681,4702952340844916,140.83,-28.82,4.48
15632,1573436860701,4702952360844916,139.43,-28.09,4.29
15633,1573436860721,4702952380844916,138.53,-27.59,4.3399997
15634,1573436860740,4702952400844916,137.41,-27.63,4.81
15635,1573436860762,4702952420844916,136.70999,-28.15,5.5899997
15636,1573436860780,4702952440844916,135.92,-28.83,6.0699997
15637,1573436860801,4702952460844916,135.27,-29.82,6.2999997
15638,1573436860820,4702952480844916,134.97,-30.65,6.27
15639,1573436860841,4702952500844916,134.59,-31.49,6.06
15640,1573436860860,4702952520844916,134.58,-31.929997999999998,5.81
15641,1573436860882,4702952540844916,134.37,-32.1,5.47
15642,1573436860900,4702952560844916,134.06999,-32.02,5.21
15643,1573436860922,4702952580844916,133.53,-31.82,4.94
15644,1573436860940,4702952600844916,132.72,-31.65,4.7599998
15645,1573436860961,4702952620844916,132.04,-31.429997999999998,4.6
15646,1573436860981,4702952640844916,131.22,-31.23,4.52
15647,1573436861002,4702952660844916,130.67,-30.88,4.46
15648,1573436861020,4702952680844916,129.84,-30.529999,4.46
15649,1573436861041,4702952700844916,129.36,-30.099998,4.66
15650,1573436861061,4702952720844916,128.52,-29.75,4.97
15651,1573436861100,4702952740844916,128.14,-29.25,5.44
15652,1573436861101,4702952760846479,127.34,-28.779999,5.85
15653,1573436861121,4702952780844916,127.02,-28.13,6.31
15654,1573436861141,4702952800844916,126.31,-27.529999,6.69
15655,1573436861161,4702952820844916,125.88,-26.99,7.1
15656,1573436861180,4702952840844916,125.59,-26.56,7.52
15657,1573436861202,4702952860844916,125.77,-26.08,8.059999000000001
15658,1573436861220,4702952880844916,125.81,-25.689999,8.44
15659,1573436861241,4702952900846479,125.92,-25.279999,8.61
15660,1573436861260,4702952920846479,125.68,-25.25,8.48
15661,1573436861281,4702952940844916,125.579994,-25.82,8.36
15662,1573436861300,4702952960844916,126.40999599999999,-26.74,8.44
15663,1573436861322,4702952980844916,127.21,-28.08,8.429999
15664,1573436861340,4702953000844916,128.98,-29.06,8.01
15665,1573436861362,4702953020844916,129.78,-30.039998999999998,7.02
15666,1573436861380,4702953040844916,131.4,-30.82,6.1
15667,1573436861402,4702953060844916,132.31999,-31.82,5.24
15668,1573436861420,4702953080844916,134.33,-32.67,4.8599997
15669,1573436861441,4702953100844916,135.59999,-33.66,4.65
15670,1573436861460,4702953120844916,137.48998999999998,-34.43,4.5499997
15671,1573436861481,4702953140844916,138.59999,-35.329997999999996,4.44
15672,1573436861500,4702953160844916,140.17,-36.03,4.3199997
15673,1573436861522,4702953180844916,141.11,-36.8,4.14
15674,1573436861540,4702953200844916,142.48998999999998,-37.309998,3.98
15675,1573436861561,4702953220844916,143.28,-37.739998,3.74
15676,1573436861580,4702953240844916,144.28,-37.92,3.5
15677,1573436861602,4702953260844916,144.77,-37.92,3.1799998
15678,1573436861621,4702953280844916,145.27,-37.71,2.9199998
15679,1573436861641,4702953300844916,145.44,-37.149998,2.58
15680,1573436861660,4702953320844916,145.53,-36.45,2.4299998
15681,1573436861682,4702953340844916,145.84,-35.38,2.59
15682,1573436861700,4702953360844916,145.54,-34.44,2.9399998
15683,1573436861721,4702953380844916,145.45999,-33.29,3.4099998
15684,1573436861741,4702953400844916,144.62999,-32.38,3.77
15685,1573436861761,4702953420844916,144.27,-31.349998,4.22
15686,1573436861780,4702953440844916,143.22,-30.63,4.6
15687,1573436861802,4702953460844916,142.53,-29.91,4.91
15688,1573436861820,4702953480844916,141.34,-29.439999,4.99
15689,1573436861842,4702953500844916,140.55,-29.09,5.17
15690,1573436861860,4702953520844916,139.37,-29.099998,5.58
15691,1573436861881,4702953540844916,138.51,-29.42,6.23
15692,1573436861900,4702953560844916,137.34999,-29.769999,6.6299996
15693,1573436861921,4702953580844916,136.45999,-30.199999,6.8799996
15694,1573436861940,4702953600844916,135.65,-30.519999,6.96
15695,1573436861961,4702953620844916,135.0,-30.9,7.04
15696,1573436861980,4702953640844916,134.31999,-31.189999,7.06
15697,1573436862002,4702953660844916,133.68,-31.51,6.93
15698,1573436862020,4702953680844916,133.09,-31.72,6.7
15699,1573436862041,4702953700844916,132.42,-31.92,6.3199997
15700,1573436862060,4702953720844916,131.8,-32.03,5.99
15701,1573436862087,4702953740846479,131.19,-31.99,5.62
15702,1573436862100,4702953760844916,130.56,-31.789998999999998,5.39
15703,1573436862121,4702953780844916,130.04,-31.349998,5.17
15704,1573436862140,4702953800844916,129.23998999999998,-30.9,5.0899997
15705,1573436862161,4702953820844916,128.77,-30.279999,5.13
15706,1573436862180,4702953840844916,127.979996,-29.72,5.31
15707,1573436862201,4702953860844916,127.689995,-28.99,5.66
15708,1573436862220,4702953880844916,126.96,-28.359999,5.94
15709,1573436862241,4702953900844916,126.689995,-27.58,6.18
15710,1573436862260,4702953920844916,126.049995,-27.05,6.3199997
15711,1573436862281,4702953940844916,125.86999499999999,-26.57,6.43
15712,1573436862300,4702953960844916,125.71,-26.269999,6.41
15713,1573436862321,4702953980844916,125.75999499999999,-25.92,6.0899997
15714,1573436862340,4702954000844916,125.86,-25.71,5.72
15715,1573436862361,4702954020844916,126.02,-25.71,5.5499997
15716,1573436862380,4702954040844916,126.52,-26.07,5.8799996
15717,1573436862401,4702954060844916,127.18,-26.97,6.6499996
15718,1573436862420,4702954080844916,128.53,-27.93,7.14
15719,1573436862441,4702954100844916,129.37999,-29.14,7.19
15720,1573436862460,4702954120844916,130.92,-30.01,6.8199997
15721,1573436862481,4702954140844916,131.70999,-30.91,6.17
15722,1573436862500,4702954160846479,133.31,-31.58,5.73
15723,1573436862521,4702954180846479,134.33,-32.38,5.47
15724,1573436862541,4702954200844916,135.84999,-33.05,5.37
15725,1573436862561,4702954220844916,137.09,-33.64,5.29
15726,1573436862580,4702954240844916,138.29,-34.09,5.2
15727,1573436862602,4702954260844916,139.12,-34.51,5.04
15728,1573436862620,4702954280844916,140.23,-34.71,4.85
15729,1573436862641,4702954300844916,140.9,-34.79,4.5499997
15730,1573436862660,4702954320844916,141.7,-34.79,4.2799997
15731,1573436862681,4702954340844916,142.11,-34.739998,3.9099998
15732,1573436862700,4702954360844916,142.62,-34.649998,3.56
15733,1573436862721,4702954380844916,142.79,-34.44,3.09
15734,1573436862740,4702954400844916,143.08,-34.18,2.78
15735,1573436862761,4702954420844916,143.44,-33.77,2.6599998
15736,1573436862780,4702954440844916,143.70999,-33.309998,2.74
15737,1573436862801,4702954460844916,143.98998999999998,-32.61,2.9199998
15738,1573436862820,4702954480844916,143.79,-31.92,3.1299999
15739,1573436862841,4702954500844916,143.81999,-30.92,3.4499998
15740,1573436862860,4702954520844916,143.08,-29.869999,3.59
15741,1573436862881,4702954540844916,142.33,-28.349998,3.3
15742,1573436862901,4702954560844916,140.76,-27.279999,3.01
15743,1573436862921,4702954580844916,139.8,-26.63,3.25
15744,1573436862940,4702954600844916,138.56999,-26.689999,4.04
15745,1573436862961,4702954620844916,137.95999,-27.23,5.12
15746,1573436862980,4702954640844916,137.19,-27.88,5.65
15747,1573436863001,4702954660844916,136.55,-28.83,5.73
15748,1573436863020,4702954680844916,136.37,-29.72,5.5099998
15749,1573436863077,4702954700844916,135.93,-30.89,5.0899997
15750,1573436863077,4702954720846479,136.18,-31.74,4.75
15751,1573436863087,4702954740846479,136.09,-32.489998,4.36
15752,1573436863100,4702954760844916,136.36,-32.739998,4.08
15753,1573436863121,4702954780844916,136.31999,-32.61,3.78
15754,1573436863140,4702954800844916,135.89,-32.27,3.6
15755,1573436863161,4702954820844916,135.33,-31.8,3.51
15756,1573436863180,4702954840844916,134.33,-31.46,3.54
15757,1573436863201,4702954860844916,133.70999,-31.06,3.72
15758,1573436863220,4702954880844916,132.81,-30.71,3.9099998
15759,1573436863241,4702954900844916,132.34999,-30.23,4.21
15760,1573436863260,4702954920844916,131.52,-29.84,4.45
15761,1573436863281,4702954940844916,131.04,-29.38,4.68
15762,1573436863300,4702954960844916,130.27,-29.029999,4.77
15763,1573436863321,4702954980844916,129.91,-28.68,4.8199997
15764,1573436863340,4702955000844916,129.65,-28.46,4.93
15765,1573436863362,4702955020844916,129.93,-28.33,5.3399997
15766,1573436863380,4702955040866791,130.37999,-28.279999,5.83
15767,1573436863401,4702955060844916,130.89,-28.07,6.14
15768,1573436863420,4702955080844916,131.06,-27.74,5.89
15769,1573436863441,4702955100844916,130.87,-27.55,5.3199997
15770,1573436863460,4702955120844916,131.01,-27.89,5.1
15771,1573436863481,4702955140844916,131.34,-28.859999,5.19
15772,1573436863500,4702955160844916,132.70999,-29.769999,5.19
15773,1573436863521,4702955180844916,133.58,-30.76,4.85
15774,1573436863540,4702955200844916,135.03,-31.46,4.31
15775,1573436863561,4702955220844916,135.69,-32.3,3.58
15776,1573436863580,4702955240844916,137.29,-32.989998,3.1899998
15777,1573436863602,4702955260844916,138.47,-33.8,3.07
15778,1573436863622,4702955280844916,140.23998999999998,-34.43,3.22
15779,1573436863641,4702955300844916,141.64,-34.96,3.46
15780,1573436863660,4702955320844916,142.78,-35.41,3.62
15781,1573436863682,4702955340844916,143.51,-35.95,3.6699998
15782,1573436863701,4702955360844916,144.44,-36.399998,3.58
15783,1573436863722,4702955380844916,144.94,-36.88,3.34
15784,1573436863741,4702955400844916,145.81,-37.18,3.1
15785,1573436863761,4702955420844916,146.31999,-37.36,2.8
15786,1573436863780,4702955440844916,147.01,-37.3,2.59
15787,1573436863802,4702955460844916,147.31999,-36.91,2.28
15788,1573436863820,4702955480844916,147.43,-36.28,1.93
15789,1573436863841,4702955500844916,147.47,-35.25,1.5699999
15790,1573436863860,4702955520844916,147.28,-34.309998,1.52
15791,1573436863881,4702955540844916,147.41,-33.149998,1.8
15792,1573436863900,4702955560844916,146.94,-32.18,2.1399999
15793,1573436863921,4702955580844916,146.78,-31.039998999999998,2.51
15794,1573436863941,4702955600844916,146.14,-29.96,2.72
15795,1573436863962,4702955620844916,145.52,-28.65,2.71
15796,1573436863980,4702955640844916,144.5,-27.4,2.59
15797,1573436864002,4702955660844916,143.69,-26.26,2.6799998
15798,1573436864020,4702955680844916,142.37999,-25.939999,3.1799998
15799,1573436864041,4702955700844916,141.65,-26.22,4.0099998
15800,1573436864061,4702955720844916,140.72,-26.74,4.5099998
15801,1573436864102,4702955740844916,140.01,-27.449999,4.66
15802,1573436864103,4702955760846479,139.66,-28.0,4.5499997
15803,1573436864121,4702955780844916,139.23,-28.57,4.35
15804,1573436864142,4702955800844916,138.91,-28.939999,4.21
15805,1573436864162,4702955820844916,138.4,-29.189999,3.97
15806,1573436864180,4702955840844916,137.79,-29.289998999999998,3.6899998
15807,1573436864202,4702955860844916,136.98998999999998,-29.32,3.28
15808,1573436864221,4702955880844916,136.02,-29.32,2.97
15809,1573436864241,4702955900844916,135.11,-29.289998999999998,2.6699998
15810,1573436864260,4702955920844916,134.14,-29.24,2.54
15811,1573436864281,4702955940844916,133.48,-29.109999,2.55
15812,1573436864300,4702955960844916,132.66,-28.93,2.71
15813,1573436864321,4702955980844916,132.12999,-28.64,3.04
15814,1573436864341,4702956000844916,131.2,-28.41,3.36
15815,1573436864361,4702956020844916,130.64,-28.09,3.6399998999999994
15816,1573436864380,4702956040844916,129.81999,-27.8,3.6899998
15817,1573436864402,4702956060844916,129.34999,-27.5,3.6399998999999994
15818,1573436864420,4702956080844916,129.02,-27.359999,3.73
15819,1573436864441,4702956100844916,129.22,-27.279999,4.12
15820,1573436864460,4702956120844916,129.62999,-27.279999,4.5899997
15821,1573436864482,4702956140844916,130.2,-27.31,5.0499997
15822,1573436864501,4702956160844916,130.68,-27.369999,5.02
15823,1573436864521,4702956180844916,130.84999,-27.599998,4.62
15824,1573436864540,4702956200844916,131.53,-28.09,4.42
15825,1573436864561,4702956220844916,132.20999,-29.109999,4.58
15826,1573436864581,4702956240844916,133.93,-30.05,4.81
15827,1573436864602,4702956260844916,135.06999,-31.13,4.79
15828,1573436864621,4702956280844916,136.78,-31.97,4.49
15829,1573436864642,4702956300844916,137.84,-33.02,4.14
15830,1573436864660,4702956320844916,139.81999,-33.87,4.0499997
15831,1573436864682,4702956340844916,141.26,-34.86,4.18
15832,1573436864700,4702956360844916,143.18,-35.59,4.36
15833,1573436864721,4702956380844916,144.45999,-36.42,4.58
15834,1573436864741,4702956400844916,145.95999,-37.1,4.71
15835,1573436864761,4702956420844916,146.98,-37.95,4.8599997
15836,1573436864780,4702956440844916,148.33,-38.559998,4.97
15837,1573436864802,4702956460844916,149.37999,-39.11,5.18
15838,1573436864820,4702956480844916,150.59999,-39.34,5.47
15839,1573436864841,4702956500844916,151.53,-39.34,5.95
15840,1573436864860,4702956520844916,151.98,-39.14,6.35
15841,1573436864882,4702956540844916,152.15,-38.71,6.73
15842,1573436864900,4702956560844916,151.62,-38.27,6.89
15843,1573436864921,4702956580844916,151.23998999999998,-37.629996999999996,7.04
15844,1573436864940,4702956600844916,150.51998999999998,-36.96,7.23
15845,1573436864962,4702956620844916,150.15,-35.84,7.5899997
15846,1573436864980,4702956640844916,149.05,-34.67,7.93
15847,1573436865002,4702956660844916,148.4,-33.11,8.349999
15848,1573436865021,4702956680844916,146.81,-31.89,8.58
15849,1573436865041,4702956700844916,145.44,-30.47,8.349999
15850,1573436865060,4702956720844916,143.4,-29.349998,7.66
15851,1573436865105,4702956740844916,141.81999,-28.269999,6.77
15852,1573436865105,4702956760846479,140.26,-27.82,6.5299997
15853,1573436865121,4702956780844916,139.37999,-27.9,6.98
15854,1573436865140,4702956800844916,138.41,-28.26,7.48
15855,1573436865161,4702956820844916,137.73,-28.81,7.71
15856,1573436865180,4702956840844916,137.2,-29.349998,7.5899997
15857,1573436865201,4702956860844916,136.68,-30.22,7.35
15858,1573436865220,4702956880844916,136.58,-31.01,7.16
15859,1573436865241,4702956900844916,136.26,-31.81,6.91
15860,1573436865260,4702956920844916,136.22,-32.149998,6.64
15861,1573436865281,4702956940844916,135.87999,-32.16,6.27
15862,1573436865300,4702956960844916,135.29,-32.0,5.99
15863,1573436865322,4702956980844916,134.53,-31.75,5.71
15864,1573436865342,4702957000844916,133.55,-31.49,5.46
15865,1573436865361,4702957020844916,132.79,-31.109999,5.24
15866,1573436865380,4702957040844916,132.14,-30.59,5.13
15867,1573436865401,4702957060844916,131.76,-29.75,5.1099997
15868,1573436865421,4702957080844916,130.86,-28.93,5.17
15869,1573436865442,4702957100844916,130.44,-27.84,5.3599997
15870,1573436865460,4702957120844916,129.51,-26.97,5.58
15871,1573436865481,4702957140844916,129.26,-25.97,5.8399997
15872,1573436865501,4702957160844916,128.76,-25.22,6.0499997
15873,1573436865521,4702957180844916,128.56999,-24.68,6.21
15874,1573436865540,4702957200844916,128.55,-24.35,6.3199997
15875,1573436865561,4702957220844916,128.78,-24.06,6.3399997
15876,1573436865581,4702957240844916,129.08,-23.9,6.2
15877,1573436865602,4702957260844916,129.3,-23.96,5.91
15878,1573436865621,4702957280844916,129.94,-24.369999,5.8599997
15879,1573436865642,4702957300844916,130.86,-25.1,6.0899997
15880,1573436865660,4702957320844916,132.17,-25.84,6.21
15881,1573436865682,4702957340844916,133.16,-26.57,5.9
15882,1573436865702,4702957360844916,134.67,-27.019999,5.33
15883,1573436865722,4702957380844916,135.48998999999998,-27.55,4.6
15884,1573436865740,4702957400844916,137.11,-28.039998999999998,4.27
